date,open,high,low,close,volume,quote_volume,trades
2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.757623,237544283.22525856,319961
2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.089843,371815095.46744496,441935
2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.59612,542081527.6408329,589384
2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.344552,514946930.56602305,579079
2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.345482,830717784.379095,871018
2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.578762,636955872.7625463,696646
2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.208977,615664817.0103912,655727
2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.183035,318585951.98853236,414175
2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.201779,375729315.25408256,472019
2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.31773,528906629.5628192,564535
2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.997282,484181096.3229557,512762
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.482578,338849891.9529354,454817
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.866355,524102029.20478296,619552
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.948044,397598476.4205629,493216
2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.204525,409983263.78913796,485400
2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.315166,656931544.7821604,740741
2020-03-09,8034.76,8179.31,7632.01,7929.87,116968.863268,918787729.0855838,929234
2020-03-10,7929.87,8149.0,7728.01,7894.56,86783.443875,689700153.4490932,737528
2020-03-11,7894.57,7980.0,7590.0,7934.52,79942.411172,624465167.3648188,699401
2020-03-12,7934.58,7966.17,4410.0,4800.0,261505.608653,1628590104.2222133,1770812
2020-03-13,4800.01,5955.0,3782.13,5578.6,402201.673764,2063819540.638995,2309830
2020-03-14,5576.05,5640.52,5055.13,5172.06,136910.135974,736651880.9210789,1106125
2020-03-15,5172.48,5940.0,5093.1,5361.3,139916.146534,753755706.4268771,1037714
2020-03-16,5360.33,5365.42,4442.12,5028.97,227276.92276,1113690309.1015868,1608176
2020-03-17,5028.86,5525.0,4921.45,5312.64,150089.926318,793147908.2684973,1069217
2020-03-18,5312.64,5436.17,5009.37,5393.04,137127.634894,719748122.45302,962843
2020-03-19,5393.26,6400.0,5252.53,6162.37,199020.873439,1164739707.514236,1403608
2020-03-20,6162.05,6900.0,5670.0,6208.36,219298.329514,1401734013.1752021,1580069
2020-03-21,6204.57,6456.98,5860.02,6186.98,128913.668363,794962136.6384171,990974
2020-03-22,6187.04,6407.87,5734.01,5816.19,119115.990527,722895653.5100615,952259
2020-03-23,5816.05,6600.0,5688.0,6467.31,164674.215785,1015525672.0743864,1099406
2020-03-24,6465.25,6833.0,6371.33,6744.72,151138.009878,1001890515.2399886,1012669
2020-03-25,6744.69,6957.96,6450.0,6677.43,132155.734989,880250736.9079887,912179
2020-03-26,6677.42,6780.0,6510.0,6737.36,83026.555211,552537189.4793514,668467
2020-03-27,6737.27,6842.59,6261.0,6359.11,82914.968354,551326113.8552039,643631
2020-03-28,6359.11,6360.0,6024.0,6236.65,93159.693429,577986706.1289365,725588
2020-03-29,6236.65,6266.0,5866.56,5881.42,63311.627714,383707122.5009629,496709
2020-03-30,5880.5,6599.0,5857.76,6394.38,118889.549992,747569726.4544197,784034
2020-03-31,6394.45,6523.23,6321.4,6410.44,72337.595259,465780496.6224872,538231
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.7524,618527468.8341641,758061
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.906871,1014494762.4416422,1101043
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.276939,710254017.1002722,840456
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.861139,495076283.5209041,659051
2020-04-05,6857.41,6895.54,6677.52,6772.78,49685.356983,337062083.0020279,506433
2020-04-06,6772.78,7355.14,6765.0,7329.9,118052.000832,837357664.6519214,956586
2020-04-07,7329.9,7459.69,7077.0,7197.32,103585.168918,757201786.6976632,924436
2020-04-08,7197.32,7420.0,7150.0,7361.28,76059.145838,555122600.2750258,750516
2020-04-09,7360.26,7371.92,7108.08,7283.54,61094.872417,444741085.9037586,686207
2020-04-10,7283.54,7295.75,6739.98,6858.92,104674.623375,727281590.7719399,949050
2020-04-11,6858.92,6944.3,6760.0,6876.83,45470.293206,311699573.516674,484618
2020-04-12,6876.84,7177.0,6780.0,6903.79,73868.666501,516235035.18651134,648323
2020-04-13,6903.79,6903.79,6575.0,6837.91,96415.476573,649390681.2485026,804179
2020-04-14,6838.04,6978.0,6754.28,6868.7,69068.623285,474794776.19211113,608665
2020-04-15,6868.57,6933.0,6605.0,6621.24,61571.384994,416947490.6156957,581374
2020-04-16,6621.25,7190.0,6468.27,7101.94,125009.857539,865277543.3946934,971163
2020-04-17,7101.99,7148.12,6972.98,7027.55,54126.509763,382334236.16947895,537554
2020-04-18,7026.78,7293.08,7014.4,7248.6,49488.542819,354845083.77618897,494670
2020-04-19,7248.6,7266.15,7055.6,7120.74,45664.86393,326485586.9317383,483574
2020-04-20,7121.4,7220.0,6751.0,6826.83,90149.49137,629612368.7476892,785174
2020-04-21,6828.98,6940.0,6762.0,6841.37,60109.710808,411800606.08159715,555797
2020-04-22,6841.36,7156.38,6818.0,7125.14,61486.377334,431271646.17559904,508659
2020-04-23,7125.12,7738.0,7020.0,7482.39,102773.569561,756320213.5858521,881099
2020-04-24,7483.96,7615.96,7388.0,7505.0,60182.119939,452118137.79400164,601093
2020-04-25,7505.0,7705.0,7431.07,7538.67,43874.427726,331292050.77197313,521943
2020-04-26,7539.03,7700.0,7480.0,7693.1,50522.616209,384202783.2747096,554480
2020-04-27,7693.1,7792.02,7606.0,7774.62,65441.339576,504025811.6512535,637800
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.752638,357391780.93076265,499414
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514,1536390177.044949,1433128
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.214124,1839283907.4625194,1661554
2020-05-01,8620.0,9059.18,8613.56,8826.96,91468.815059,805640126.6308705,865960
2020-05-02,8825.67,9010.0,8753.0,8972.05,59002.08755,523838859.5442492,637884
2020-05-03,8972.58,9200.0,8712.0,8894.16,90126.065643,808427095.9321591,877460
2020-05-04,8894.15,8950.0,8522.0,8871.96,84418.512331,738343818.6939254,848802
2020-05-05,8871.92,9118.58,8760.0,9021.83,76480.765342,683083018.8779808,812543
2020-05-06,9021.36,9395.0,8906.21,9142.92,105925.30242,972793508.4649074,1007661
2020-05-07,9143.4,10067.0,9021.0,9986.4,147154.611378,1409783462.0063643,1254835
2020-05-08,9986.3,10035.96,9705.0,9800.01,100683.7964,997005843.7404792,967816
2020-05-09,9800.02,9914.25,9520.0,9539.4,81950.679567,795001351.6797023,839384
2020-05-10,9539.1,9574.83,8117.0,8722.77,183865.182028,1594996476.975637,1565771
2020-05-11,8722.77,9168.0,8200.0,8561.52,168807.251832,1468392820.7608037,1367382
2020-05-12,8562.04,8978.26,8528.78,8810.79,86522.780066,760195457.0509586,784859
2020-05-13,8810.99,9398.0,8792.99,9309.37,92466.274018,839725719.9602077,869216
2020-05-14,9309.35,9939.0,9256.76,9791.98,129565.37747,1247456797.8136663,1199530
2020-05-15,9791.97,9845.62,9150.0,9316.42,115890.761516,1099721375.8919058,1055630
2020-05-16,9315.96,9588.0,9220.0,9381.27,59587.627862,560547005.0259086,692028
2020-05-17,9380.81,9888.0,9322.1,9680.04,68647.764323,663088800.815278,722718
2020-05-18,9681.11,9950.0,9464.23,9733.93,82006.603583,797622297.3261683,794292
2020-05-19,9733.93,9897.21,9474.0,9775.53,78539.760454,760713946.0085461,773581
2020-05-20,9775.13,9842.0,9326.0,9511.43,74923.73809,721190802.7634026,731189
2020-05-21,9511.43,9578.47,8815.0,9068.65,108928.780969,1002046265.9412597,951971
2020-05-22,9067.51,9271.0,8933.52,9170.0,58943.131024,537847834.4967086,693694
2020-05-23,9170.0,9307.85,9070.0,9179.15,43526.296966,400407195.62892234,512460
2020-05-24,9179.01,9298.0,8700.0,8720.34,70379.86645,636787240.3733248,774088
2020-05-25,8718.14,8979.66,8642.72,8900.35,62833.910949,553545285.9140139,733557
2020-05-26,8900.35,9017.67,8700.0,8841.18,58299.770138,516455128.89068806,678304
2020-05-27,8841.0,9225.0,8811.73,9204.07,68910.355514,624660855.780037,662850
2020-05-28,9204.07,9625.47,9110.0,9575.89,74110.787662,693930106.1813825,738725
2020-05-29,9575.87,9605.26,9330.0,9427.07,57374.362961,542758086.6064702,593705
2020-05-30,9426.6,9740.0,9331.23,9697.72,55665.27254,530598690.0714505,651290
2020-05-31,9697.72,9700.0,9381.41,9448.27,48333.786403,461272298.8525205,651473
2020-06-01,9448.27,10380.0,9421.67,10200.77,76649.12696,749707596.6593573,826964
2020-06-02,10202.71,10228.99,9266.0,9518.04,108970.773151,1070060237.1302093,1004312
2020-06-03,9518.02,9690.0,9365.21,9666.24,46252.644939,441928818.0430156,562784
2020-06-04,9666.32,9881.63,9450.0,9789.06,57456.100969,557234945.6467389,665881
2020-06-05,9788.14,9854.75,9581.0,9621.16,47788.05005,465200788.20363384,566062
2020-06-06,9621.17,9735.0,9531.05,9666.3,32752.950893,315604867.2361491,435796
2020-06-07,9666.85,9802.0,9372.46,9746.99,57952.848385,556919603.7915448,637766
2020-06-08,9746.99,9800.0,9633.0,9782.01,40664.664125,395459395.8213372,485139
2020-06-09,9782.0,9877.0,9570.0,9772.43,46024.001289,447208895.8386983,551863
2020-06-10,9772.44,9992.72,9704.18,9885.0,47130.762982,462384305.3511993,560909
2020-06-11,9885.22,9964.0,9113.0,9280.4,94418.98473,902075648.5453849,966502
2020-06-12,9278.88,9557.12,9232.51,9465.13,50119.066932,472007894.3756753,553203
2020-06-13,9464.96,9494.73,9351.0,9473.34,27759.784851,261673162.2584724,392763
2020-06-14,9473.34,9480.99,9245.0,9342.1,30055.506608,282131272.3800662,415568
2020-06-15,9342.1,9495.0,8910.45,9426.02,86107.924707,793518842.5509845,839521
2020-06-16,9426.05,9589.0,9373.09,9525.59,52052.446927,494458269.1397911,543481
2020-06-17,9526.97,9565.0,9236.61,9465.14,48046.411152,453209812.2257806,536158
2020-06-18,9465.13,9489.0,9280.0,9386.32,37381.953765,351649555.0725387,475074
2020-06-19,9386.32,9438.3,9215.79,9310.23,45330.983673,423086965.1927383,503484
2020-06-20,9310.23,9395.0,9170.95,9358.95,30329.065384,282120360.5567526,382778
2020-06-21,9358.95,9422.0,9281.54,9294.69,24316.926234,227467940.6102112,321015
2020-06-22,9294.69,9780.0,9277.09,9685.69,57895.468343,550995799.0694704,588704
2020-06-23,9685.69,9720.0,9577.03,9624.89,41031.02938,395487616.460878,474319
2020-06-24,9624.33,9670.0,9208.0,9296.49,61571.561464,579426702.7966821,572362
2020-06-25,9298.33,9340.0,9009.69,9249.49,55831.619156,514396747.4047828,536205
2020-06-26,9249.49,9298.0,9045.45,9162.21,50292.298277,461347064.82950306,510947
2020-06-27,9162.21,9196.24,8833.0,9012.0,46290.930113,419606802.2372014,499415
2020-06-28,9012.0,9191.0,8948.06,9116.35,30688.176421,278721674.9221112,374404
2020-06-29,9116.16,9238.0,9024.67,9192.56,42120.293261,384206326.4706804,434299
2020-06-30,9192.93,9205.0,9064.89,9138.55,31463.162801,287781334.5170158,328083
2020-07-01,9138.08,9292.0,9080.1,9232.0,38488.528699,354087627.16966116,374832
2020-07-02,9231.99,9261.96,8940.0,9086.54,45725.168076,417724468.88735676,470292
2020-07-03,9086.54,9125.0,9037.47,9058.26,28943.420177,263123750.46717235,343189
2020-07-04,9057.79,9190.0,9040.04,9135.46,26441.968484,240576054.91572312,335225
2020-07-05,9135.0,9145.24,8893.03,9069.41,34073.653627,308410443.6592152,384500
2020-07-06,9069.41,9375.0,9055.92,9344.2,54463.132277,502548376.20946366,533540
2020-07-07,9342.47,9379.42,9203.0,9257.39,34587.336678,320576525.3553498,433481
2020-07-08,9257.4,9470.0,9231.0,9436.06,56140.517781,525344876.6999235,652605
2020-07-09,9436.06,9440.79,9160.0,9232.43,48044.450645,447640493.54432976,575491
2020-07-10,9232.42,9317.48,9125.0,9288.34,38295.494006,352238898.76948255,525484
2020-07-11,9288.34,9299.28,9178.25,9234.03,22561.366,208410250.5095937,413452
2020-07-12,9234.02,9345.0,9157.5,9302.75,30872.702286,285591381.4915314,484875
2020-07-13,9303.31,9343.82,9200.89,9242.62,42740.069115,396614086.79626995,642552
2020-07-14,9242.61,9279.54,9113.0,9255.85,45772.552509,421789086.4549474,613139
2020-07-15,9255.85,9276.49,9160.57,9197.6,39053.579665,360201683.49480516,554780
2020-07-16,9197.6,9226.15,9047.25,9133.72,43375.571191,395883667.0248003,681807
2020-07-17,9133.72,9186.83,9089.81,9154.32,28054.358741,256360345.57676792,470991
2020-07-18,9154.31,9219.3,9121.1,9170.28,22554.541457,206628105.36278892,430377
2020-07-19,9170.3,9232.27,9101.35,9208.99,26052.019417,238521988.0313255,440449
2020-07-20,9208.99,9221.52,9131.0,9160.78,35458.764082,325297289.27265835,557096
2020-07-21,9160.78,9437.73,9152.8,9390.0,60413.582486,563360524.7994282,782959
2020-07-22,9390.0,9544.0,9261.0,9518.16,48815.004107,457776105.61557144,663029
2020-07-23,9518.16,9664.0,9440.33,9603.27,51856.2335,494282948.7336824,735371
2020-07-24,9603.27,9637.0,9463.44,9537.8,43931.136205,419240263.5218282,677725
2020-07-25,9538.1,9732.9,9513.0,9700.42,40679.545416,391431695.7168218,675222
2020-07-26,9700.42,10111.0,9650.0,9931.54,65279.269319,644607634.4817771,945611
2020-07-27,9931.54,11394.86,9917.21,11029.96,150188.933144,1580355372.0991797,1901088
2020-07-28,11029.96,11242.23,10565.0,10906.27,97267.734187,1065375500.1891887,1475636
2020-07-29,10906.27,11342.82,10812.0,11100.53,76838.094233,853242253.6158237,1127302
2020-07-30,11100.52,11170.0,10831.0,11099.61,60794.826456,669779541.8872834,879960
2020-07-31,11099.79,11444.0,10960.0,11335.46,70063.660974,786344325.8552314,971584
2020-08-01,11335.46,11861.0,11220.0,11801.17,85087.485126,987817017.3186326,1174252
2020-08-02,11801.17,12123.46,10518.5,11071.35,97553.077604,1105757335.5281618,1459900
2020-08-03,11071.36,11473.0,10936.0,11219.81,56931.841475,641127593.2614517,919185
2020-08-04,11219.68,11414.98,11000.0,11191.97,58629.113709,658084242.6797222,863692
2020-08-05,11191.99,11780.93,11093.0,11744.91,74970.256852,861433645.4244397,964637
2020-08-06,11744.91,11900.0,11562.5,11762.46,63529.08502,746479211.7155949,919918
2020-08-07,11762.47,11909.94,11322.0,11594.23,65755.926022,767005529.2821208,940045
2020-08-08,11594.36,11808.27,11512.0,11761.41,41858.16104,489087264.36028093,779318
2020-08-09,11761.02,11797.11,11521.97,11681.68,41493.067342,483708602.8963804,853386
2020-08-10,11681.69,12067.35,11450.0,11892.92,84952.337887,1009169063.3832129,1340835
2020-08-11,11892.9,11935.0,11125.0,11392.08,90748.284634,1049615697.1379416,1343979
2020-08-12,11392.09,11617.52,11150.0,11564.33,64909.613644,743303608.0999826,1104096
2020-08-13,11564.34,11792.96,11270.36,11780.0,70132.491502,809611114.2132484,1243382
2020-08-14,11779.77,11850.0,11634.03,11760.54,59818.852697,702273220.6964158,1011746
2020-08-15,11760.55,11980.0,11680.0,11852.4,56237.90505,667446824.0641296,1018956
2020-08-16,11852.4,11931.72,11686.0,11911.0,41368.236906,489731524.6369436,790240
2020-08-17,11910.99,12468.0,11769.78,12281.13,84734.21154,1026883452.8947719,1210228
2020-08-18,12281.15,12387.77,11817.93,11945.01,75923.835527,920402307.1768105,1189390
2020-08-19,11945.1,12020.08,11561.0,11754.59,73940.169606,870612801.5295693,1258060
2020-08-20,11754.38,11888.0,11668.0,11853.55,46085.254351,543576025.0485107,798027
2020-08-21,11853.54,11878.0,11485.81,11531.34,64448.306142,755451999.6540914,1189668
2020-08-22,11531.23,11686.0,11376.81,11662.96,43678.701646,504305451.410864,809328
2020-08-23,11663.51,11718.07,11514.13,11648.13,37900.00469,440406018.65187865,627352
2020-08-24,11648.12,11824.9,11585.09,11748.2,46212.391867,542298951.538298,656584
2020-08-25,11748.19,11767.85,11117.64,11318.42,69590.923272,797034671.6452801,996668
2020-08-26,11318.42,11539.32,11244.0,11461.43,53998.231231,615452789.9673375,862654
2020-08-27,11461.42,11592.2,11125.0,11330.38,63246.036383,717474981.6640126,959270
2020-08-28,11330.38,11542.65,11276.89,11526.91,45953.908365,525606229.654251,719985
2020-08-29,11526.9,11580.02,11417.04,11465.84,32973.7992,379228275.2707224,611834
2020-08-30,11465.84,11719.0,11458.0,11711.16,43177.879054,501375342.9350389,756541
2020-08-31,11711.17,11800.77,11570.0,11649.51,55353.617744,646723855.5714536,822062
2020-09-01,11649.51,12050.85,11515.0,11921.97,78148.193668,928047313.4889667,1321492
2020-09-02,11921.97,11954.57,11160.1,11388.54,87221.845602,1005391012.1338751,1373524
2020-09-03,11388.54,11462.6,9960.8,10140.85,121950.106015,1325106403.3158674,1611610
2020-09-04,10138.29,10627.05,9875.5,10446.25,92733.599113,959925718.3512754,1434860
2020-09-05,10446.25,10565.68,9825.0,10166.69,90001.605568,917578408.8761182,1476782
2020-09-06,10166.69,10347.14,9994.86,10256.2,56368.788815,574903000.2351745,1053192
2020-09-07,10255.89,10410.75,9875.0,10373.44,62620.230676,634278537.8151095,927363
2020-09-08,10373.45,10438.0,9850.0,10126.65,73491.878418,742947901.9712393,1048125
2020-09-09,10126.66,10343.0,9981.01,10219.2,49347.113776,503082625.21479094,755560
2020-09-10,10219.29,10483.35,10070.83,10336.87,58253.75375,602390078.4922807,851877
2020-09-11,10336.86,10397.6,10200.0,10387.89,43830.254467,451241002.66033626,637869
2020-09-12,10387.89,10477.97,10269.25,10440.92,35379.153096,366912671.4437269,577724
2020-09-13,10440.67,10580.11,10200.0,10332.83,43837.609865,455338605.3291489,692439
2020-09-14,10332.84,10750.0,10212.34,10671.77,67059.291361,706175591.3866128,828957
2020-09-15,10671.77,10930.04,10606.48,10785.31,61822.452786,666457161.1491377,893852
2020-09-16,10785.23,11093.0,10661.22,10954.01,64991.51244,708644989.4830699,884153
2020-09-17,10954.01,11045.46,10745.83,10939.99,55601.614529,605010288.7799246,829137
2020-09-18,10940.0,11038.03,10812.84,10933.39,47266.728275,516147935.6692284,717371
2020-09-19,10933.4,11179.79,10887.37,11080.65,38440.036858,423651901.1577304,620127
2020-09-20,11080.64,11080.64,10723.0,10920.28,39157.922565,426815210.75551224,646329
2020-09-21,10920.28,10988.86,10296.35,10417.22,70683.431179,751020795.2358837,1028531
2020-09-22,10417.22,10572.71,10353.0,10529.61,43991.235476,460362500.7284081,738576
2020-09-23,10529.61,10537.15,10136.82,10241.46,51876.568079,539362015.157462,774391
2020-09-24,10241.46,10795.24,10190.93,10736.32,57676.619427,604520870.055638,789282
2020-09-25,10736.33,10760.53,10556.24,10686.67,48101.117008,512647249.14932007,733430
2020-09-26,10686.57,10820.94,10644.68,10728.6,28420.836659,304511477.6808554,502670
2020-09-27,10728.59,10799.0,10594.82,10774.25,30549.483253,327169249.4549957,516004
2020-09-28,10774.26,10950.0,10626.0,10696.12,50095.251734,544463219.5978092,686664
2020-09-29,10696.11,10867.54,10635.87,10840.48,41874.898399,449345822.46022886,587576
2020-09-30,10840.58,10849.34,10665.13,10776.59,39596.027322,425279696.28526336,595383
2020-10-01,10776.59,10920.0,10437.0,10619.13,60866.332893,652168989.4617349,794855
2020-10-02,10619.13,10664.64,10374.0,10570.4,50130.393705,526864379.30936533,777193
2020-10-03,10570.4,10603.56,10496.46,10542.06,22298.221341,235160884.60853615,381329
2020-10-04,10542.07,10696.87,10517.87,10666.63,23212.001595,246252050.90681073,377553
2020-10-05,10666.62,10798.0,10615.64,10792.21,34025.761653,364158510.23798054,483340
2020-10-06,10792.2,10800.0,10525.0,10599.66,48674.740471,520051256.08219916,734526
2020-10-07,10599.65,10681.87,10546.17,10666.39,32811.990279,348298562.85686266,503440
2020-10-08,10666.4,10950.0,10530.41,10925.57,51959.691572,559311760.4414803,659291
2020-10-09,10925.44,11104.64,10829.0,11050.64,48240.073237,530822321.5162347,635681
2020-10-10,11050.64,11491.0,11050.51,11293.22,43648.036943,494785212.2308735,698561
2020-10-11,11293.22,11445.0,11221.0,11369.02,29043.851339,329927755.03808504,509714
2020-10-12,11369.02,11720.01,11172.0,11528.25,52825.28371,604779845.7920177,740823
2020-10-13,11528.24,11557.0,11300.0,11420.56,42205.283709,482663390.7240358,618262
2020-10-14,11420.57,11547.98,11280.0,11417.89,41415.106015,472007015.7209343,590025
2020-10-15,11417.89,11617.34,11250.83,11505.12,48760.717679,556436445.5576282,662386
2020-10-16,11505.13,11541.15,11200.0,11319.32,48797.749502,553211001.6122569,693210
2020-10-17,11319.24,11402.42,11255.0,11360.2,22368.915241,253582775.96265447,365973
2020-10-18,11360.31,11505.0,11346.22,11503.14,23284.041191,266150824.34809864,346946
2020-10-19,11503.14,11823.99,11407.96,11751.47,47414.534692,550728683.7992793,650960
2020-10-20,11751.46,12038.38,11677.59,11909.99,62134.750663,737425592.0819718,906111
2020-10-21,11910.0,13217.68,11886.95,12780.96,114584.456767,1437122186.6339955,1453620
2020-10-22,12780.75,13185.0,12678.08,12968.52,70038.824144,905778888.8702906,1035811
2020-10-23,12968.84,13027.69,12720.08,12923.07,50386.999841,650680239.1101469,699313
2020-10-24,12923.06,13166.73,12870.0,13111.73,35952.20907,468299521.7696653,536821
2020-10-25,13111.73,13350.0,12888.0,13028.83,38481.579504,502672049.22905165,610498
2020-10-26,13029.64,13238.81,12765.0,13052.19,60951.672986,794395722.4533455,818144
2020-10-27,13052.15,13789.29,13019.87,13636.17,80811.01945,1085403903.1259663,1003615
2020-10-28,13636.16,13859.48,12888.0,13266.4,94440.561226,1263487952.995157,1234511
2020-10-29,13266.4,13642.91,12920.77,13455.7,74872.602132,997867948.8609743,1008433
2020-10-30,13455.69,13669.98,13115.0,13560.1,70657.778881,946818817.5575092,1060387
2020-10-31,13560.1,14100.0,13411.5,13791.0,67339.238515,927048458.5423619,1022202
2020-11-01,13791.0,13895.0,13603.0,13761.5,36285.648526,499124369.07532644,606248
2020-11-02,13761.49,13830.0,13195.05,13549.37,64566.421908,873629993.8313928,869850
2020-11-03,13549.63,14066.11,13284.99,14023.53,74115.630787,1009402087.7104615,1052569
2020-11-04,14023.53,14259.0,13525.0,14144.01,93016.988262,1293872665.4179618,1212959
2020-11-05,14144.01,15750.0,14093.56,15590.02,143741.522673,2131865609.2908912,1736055
2020-11-06,15590.02,15960.0,15166.0,15579.92,122618.197695,1909660728.8229203,1654968
2020-11-07,15579.93,15753.52,14344.22,14818.3,101431.206553,1536510177.0914738,1557021
2020-11-08,14818.3,15650.0,14703.88,15475.1,65547.178574,998031373.8397803,998773
2020-11-09,15475.1,15840.0,14805.54,15328.41,108976.334134,1670447935.514179,1505441
2020-11-10,15328.41,15460.0,15072.46,15297.21,61681.919606,943615126.0891505,1093466
